id,name,artists,album,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
4f1tQ7QYq0WihANZEdAGCp,Me Gustan las Navidades,Gilberto Santa Rosa,Una Navidad Con Gilberto,2008-07-14,39,0.769,0.793,2,-5.893,0,0.0671,0.581,2.39e-06,0.0926,0.915,102.082,audio_features,spotify:track:4f1tQ7QYq0WihANZEdAGCp,https://api.spotify.com/v1/tracks/4f1tQ7QYq0WihANZEdAGCp,https://api.spotify.com/v1/audio-analysis/4f1tQ7QYq0WihANZEdAGCp,271573,4
1NyPrCfqvms4t5yNGtu9Fy,All I Want For Christmas Is You,"Emmanuel, Belinda Carlisle",All I Want For Christmas Is You,2023-12-01,27,0.492,0.604,0,-6.376,1,0.0459,0.408,0.0,0.054,0.501,150.313,audio_features,spotify:track:1NyPrCfqvms4t5yNGtu9Fy,https://api.spotify.com/v1/tracks/1NyPrCfqvms4t5yNGtu9Fy,https://api.spotify.com/v1/audio-analysis/1NyPrCfqvms4t5yNGtu9Fy,217877,4
57eNUK2UE7zdckmKlZjJqk,Ven a mi casa esta navidad (remastered),Luis Aguile,Luis Aguilé. Sus Grabaciones En Discos Showman Vol.2 (1968-1974),2002-01-01,37,0.293,0.277,1,-11.509,1,0.0301,0.524,1.55e-06,0.145,0.342,177.641,audio_features,spotify:track:57eNUK2UE7zdckmKlZjJqk,https://api.spotify.com/v1/tracks/57eNUK2UE7zdckmKlZjJqk,https://api.spotify.com/v1/audio-analysis/57eNUK2UE7zdckmKlZjJqk,277027,4
3Vrn9BAwRqcMh1jgNzgSNf,El Tamborilero,Raphael,Ven A Mi Casa Esta Navidad,2015-11-27,40,0.59,0.546,8,-6.562,1,0.034,0.724,0.0,0.0336,0.592,62.009,audio_features,spotify:track:3Vrn9BAwRqcMh1jgNzgSNf,https://api.spotify.com/v1/tracks/3Vrn9BAwRqcMh1jgNzgSNf,https://api.spotify.com/v1/audio-analysis/3Vrn9BAwRqcMh1jgNzgSNf,176523,4
2LD9KV4a5SH6e6OBM4fdyU,Jingle Bells,Tatiana,Eterna Navidad,1986-01-01,44,0.752,0.88,9,-4.743,1,0.029,0.244,0.0,0.0884,0.749,104.499,audio_features,spotify:track:2LD9KV4a5SH6e6OBM4fdyU,https://api.spotify.com/v1/tracks/2LD9KV4a5SH6e6OBM4fdyU,https://api.spotify.com/v1/audio-analysis/2LD9KV4a5SH6e6OBM4fdyU,180347,4
1imzVwkMqRDohhFbxuxv9j,No Te Pongas Triste,Carlos Vives,Parranda All-Stars: Navidad,2013-11-11,32,0.589,0.958,5,-3.711,1,0.0501,0.193,0.0,0.0935,0.97,174.101,audio_features,spotify:track:1imzVwkMqRDohhFbxuxv9j,https://api.spotify.com/v1/tracks/1imzVwkMqRDohhFbxuxv9j,https://api.spotify.com/v1/audio-analysis/1imzVwkMqRDohhFbxuxv9j,234880,4
0Gv1UhtOeQToknqz6hi9CD,Jingle Bell Rock,Matisse,Nuestra Navidad,2019-12-02,26,0.661,0.621,1,-4.656,1,0.0413,0.524,0.0,0.245,0.828,133.998,audio_features,spotify:track:0Gv1UhtOeQToknqz6hi9CD,https://api.spotify.com/v1/tracks/0Gv1UhtOeQToknqz6hi9CD,https://api.spotify.com/v1/audio-analysis/0Gv1UhtOeQToknqz6hi9CD,148740,4
4exuqc3lTPEpkiKS8uPKpm,24 de Diciembre,Juan Gabriel,Bailando,2012-04-24,27,0.73,0.887,9,-3.924,0,0.0636,0.0614,0.0,0.0791,0.791,114.949,audio_features,spotify:track:4exuqc3lTPEpkiKS8uPKpm,https://api.spotify.com/v1/tracks/4exuqc3lTPEpkiKS8uPKpm,https://api.spotify.com/v1/audio-analysis/4exuqc3lTPEpkiKS8uPKpm,207320,4
2P3RQbqU5xw1heCZSSVyL5,Llegó La Navidad,Luis Miguel,Navidades Luis Miguel,2006-11-06,49,0.572,0.875,6,-2.378,0,0.122,0.431,0.0,0.0659,0.602,160.04,audio_features,spotify:track:2P3RQbqU5xw1heCZSSVyL5,https://api.spotify.com/v1/tracks/2P3RQbqU5xw1heCZSSVyL5,https://api.spotify.com/v1/audio-analysis/2P3RQbqU5xw1heCZSSVyL5,125186,4
6F89Ii7pfMzniZ4ueP5xDp,Dios nos bendecirá,Andrea Bocelli,Mi Navidad (Edición Especial En Español),2009-01-01,30,0.201,0.45,5,-5.162,1,0.0364,0.846,0.0,0.215,0.348,87.854,audio_features,spotify:track:6F89Ii7pfMzniZ4ueP5xDp,https://api.spotify.com/v1/tracks/6F89Ii7pfMzniZ4ueP5xDp,https://api.spotify.com/v1/audio-analysis/6F89Ii7pfMzniZ4ueP5xDp,195743,5
4c8OEUMc9R5wn4xmx6ujwa,Mi Estrella,"David Bisbal, Gisela",Selección Operación Triunfo,2023-09-15,29,0.515,0.526,5,-5.177,1,0.0279,0.663,0.0,0.112,0.259,120.058,audio_features,spotify:track:4c8OEUMc9R5wn4xmx6ujwa,https://api.spotify.com/v1/tracks/4c8OEUMc9R5wn4xmx6ujwa,https://api.spotify.com/v1/audio-analysis/4c8OEUMc9R5wn4xmx6ujwa,265560,4
3qqxSpnpYCMkg6opoFRjA3,Arre Borriquito,Denise De Kalafe,Eterna Navidad,1986-01-01,53,0.822,0.759,8,-7.34,1,0.0316,0.142,0.0,0.0572,0.964,122.237,audio_features,spotify:track:3qqxSpnpYCMkg6opoFRjA3,https://api.spotify.com/v1/tracks/3qqxSpnpYCMkg6opoFRjA3,https://api.spotify.com/v1/audio-analysis/3qqxSpnpYCMkg6opoFRjA3,170320,4
3xArObyf7VjKv3pyKKOKBS,Todo Lo Que Quiero Eres Tu,Kabah,"Posadas, Piñatas Y Navidad",2002-01-01,18,0.602,0.726,7,-10.146,1,0.0285,0.0662,0.00519,0.0889,0.714,150.163,audio_features,spotify:track:3xArObyf7VjKv3pyKKOKBS,https://api.spotify.com/v1/tracks/3xArObyf7VjKv3pyKKOKBS,https://api.spotify.com/v1/audio-analysis/3xArObyf7VjKv3pyKKOKBS,211400,4
47mV5gXQdmvOZYQzVTNqcJ,Ya Se Ven las Bombillitas,Víctor Manuelle,Memorias de Navidad,2019-10-25,32,0.713,0.785,4,-4.128,0,0.0409,0.428,0.0,0.369,0.965,99.044,audio_features,spotify:track:47mV5gXQdmvOZYQzVTNqcJ,https://api.spotify.com/v1/tracks/47mV5gXQdmvOZYQzVTNqcJ,https://api.spotify.com/v1/audio-analysis/47mV5gXQdmvOZYQzVTNqcJ,274787,4
2LTlzcu4WICKICBeOlbVV0,Nuestra Canción De Navidad,Myriam Hernandez,Nuestra Navidad,2022-12-02,25,0.444,0.719,0,-5.985,1,0.0449,0.327,0.0,0.155,0.778,170.018,audio_features,spotify:track:2LTlzcu4WICKICBeOlbVV0,https://api.spotify.com/v1/tracks/2LTlzcu4WICKICBeOlbVV0,https://api.spotify.com/v1/audio-analysis/2LTlzcu4WICKICBeOlbVV0,216038,4
2z90VCXCVOH5SbaoVSnkjf,Los Peces en el Río,Pandora,Navidad con Pandora,2016-11-11,34,0.782,0.742,2,-4.922,0,0.0277,0.377,0.0,0.0791,0.93,108.012,audio_features,spotify:track:2z90VCXCVOH5SbaoVSnkjf,https://api.spotify.com/v1/tracks/2z90VCXCVOH5SbaoVSnkjf,https://api.spotify.com/v1/audio-analysis/2z90VCXCVOH5SbaoVSnkjf,165307,4
3SMJ6uEe3DbBZ4xsRtXg5R,El Cuerpo Me Pide,"Elvis Crespo, Víctor Manuelle","Tarjeta De Navidad, VOL. II",1998-11-17,29,0.69,0.872,7,-3.272,1,0.0338,0.23,0.0,0.34,0.747,107.369,audio_features,spotify:track:3SMJ6uEe3DbBZ4xsRtXg5R,https://api.spotify.com/v1/tracks/3SMJ6uEe3DbBZ4xsRtXg5R,https://api.spotify.com/v1/audio-analysis/3SMJ6uEe3DbBZ4xsRtXg5R,300507,4
0GA7enjACq1tLPVnJ9pDI1,Tu Adiós Es Mi Navidad,Lucha Villa,Dios Me Señaló,2007-11-14,20,0.457,0.328,1,-5.504,1,0.0396,0.83,0.0,0.0558,0.384,87.031,audio_features,spotify:track:0GA7enjACq1tLPVnJ9pDI1,https://api.spotify.com/v1/tracks/0GA7enjACq1tLPVnJ9pDI1,https://api.spotify.com/v1/audio-analysis/0GA7enjACq1tLPVnJ9pDI1,148259,4
6pY7Gm2HvHDzNedY4YtF8b,Esta Navidad Mi Deseo Eres Tú - Sinfónico,Diego Torres,Diego Torres Sinfónico,2020-12-04,26,0.363,0.412,7,-8.86,0,0.0315,0.683,1.94e-05,0.719,0.132,141.422,audio_features,spotify:track:6pY7Gm2HvHDzNedY4YtF8b,https://api.spotify.com/v1/tracks/6pY7Gm2HvHDzNedY4YtF8b,https://api.spotify.com/v1/audio-analysis/6pY7Gm2HvHDzNedY4YtF8b,171050,4
3l7RyQ1pTpZbwIuSCURJrB,Santa Baby (Spanish),Mariachi Divas de Cindy Shea,My Grown-Up Christmas List (Mi Humilde Oración),2007-06-26,22,0.763,0.337,9,-6.51,1,0.0381,0.662,0.0,0.11,0.708,109.964,audio_features,spotify:track:3l7RyQ1pTpZbwIuSCURJrB,https://api.spotify.com/v1/tracks/3l7RyQ1pTpZbwIuSCURJrB,https://api.spotify.com/v1/audio-analysis/3l7RyQ1pTpZbwIuSCURJrB,165720,4
2UwNxIMMnQBoHE97RYry2k,Viva La Navidad,José Feliciano,Love & Christmas,2022-11-04,20,0.462,0.945,11,-4.068,0,0.127,0.021,0.0,0.305,0.742,169.881,audio_features,spotify:track:2UwNxIMMnQBoHE97RYry2k,https://api.spotify.com/v1/tracks/2UwNxIMMnQBoHE97RYry2k,https://api.spotify.com/v1/audio-analysis/2UwNxIMMnQBoHE97RYry2k,217024,4
5bEBGopE3OBIAo0lOMexAy,"Feliz Año Nuevo, Feliz Navidad",Tatiana,Navidad Con Tatiana,2010-10-21,36,0.519,0.351,1,-11.28,1,0.0292,0.435,0.0,0.273,0.221,78.156,audio_features,spotify:track:5bEBGopE3OBIAo0lOMexAy,https://api.spotify.com/v1/tracks/5bEBGopE3OBIAo0lOMexAy,https://api.spotify.com/v1/audio-analysis/5bEBGopE3OBIAo0lOMexAy,207152,3
2ccmP0Y9mO8VAsJ1tA8HUX,Navidad en América,Mariachi Sol De Mexico De Jose Hernandez,Navidad en America,2006-11-30,20,0.393,0.41,7,-6.694,1,0.0329,0.736,2.22e-05,0.34,0.353,139.586,audio_features,spotify:track:2ccmP0Y9mO8VAsJ1tA8HUX,https://api.spotify.com/v1/tracks/2ccmP0Y9mO8VAsJ1tA8HUX,https://api.spotify.com/v1/audio-analysis/2ccmP0Y9mO8VAsJ1tA8HUX,478333,4
0Mrgc3kVm21j2idMBEuDhy,Dime Niño ¿de Quien Eres?,Parchis,Villancicos,2013-02-01,27,0.656,0.424,10,-11.554,1,0.0525,0.59,1.97e-06,0.0956,0.963,107.871,audio_features,spotify:track:0Mrgc3kVm21j2idMBEuDhy,https://api.spotify.com/v1/tracks/0Mrgc3kVm21j2idMBEuDhy,https://api.spotify.com/v1/audio-analysis/0Mrgc3kVm21j2idMBEuDhy,152160,3
3EadxZrmj6dmccEsm2Faku,Adeste Fideles,Gaby Moreno,Posada,2015-11-20,21,0.543,0.468,3,-9.147,1,0.0372,0.753,0.00106,0.178,0.481,113.641,audio_features,spotify:track:3EadxZrmj6dmccEsm2Faku,https://api.spotify.com/v1/tracks/3EadxZrmj6dmccEsm2Faku,https://api.spotify.com/v1/audio-analysis/3EadxZrmj6dmccEsm2Faku,187933,4
41Ogug754mzHgkMjbTpzuF,Joy To The World,Pitizion,Feliz Christmas (Vol. 1),2021-11-19,17,0.526,0.692,1,-5.117,1,0.034,0.322,9.79e-05,0.173,0.618,141.984,audio_features,spotify:track:41Ogug754mzHgkMjbTpzuF,https://api.spotify.com/v1/tracks/41Ogug754mzHgkMjbTpzuF,https://api.spotify.com/v1/audio-analysis/41Ogug754mzHgkMjbTpzuF,202520,4
5InDcyTXOBg3inzbwbSYQj,Campanas De Plata,Myriam Hernandez,Eterna Navidad (US Version),2005-08-02,15,0.665,0.448,2,-5.593,0,0.0265,0.271,0.0,0.228,0.597,108.751,audio_features,spotify:track:5InDcyTXOBg3inzbwbSYQj,https://api.spotify.com/v1/tracks/5InDcyTXOBg3inzbwbSYQj,https://api.spotify.com/v1/audio-analysis/5InDcyTXOBg3inzbwbSYQj,143387,4
5uWlCqWGU5hyFXoi1secps,Regalo de Reyes,Javier Solís,Regalo de Reyes,2013-08-05,33,0.498,0.401,3,-10.046,1,0.0313,0.961,7.38e-05,0.277,0.614,108.288,audio_features,spotify:track:5uWlCqWGU5hyFXoi1secps,https://api.spotify.com/v1/tracks/5uWlCqWGU5hyFXoi1secps,https://api.spotify.com/v1/audio-analysis/5uWlCqWGU5hyFXoi1secps,169600,3
3yBqAQPT5YGuEVbmhsghPs,Se Va Diciembre,José Alfredo Jimenez Con Mariachi Vargas De Tecalitlan,Nuestra Navidad,2009-11-09,26,0.404,0.338,3,-9.994,1,0.0341,0.816,0.000399,0.325,0.649,100.287,audio_features,spotify:track:3yBqAQPT5YGuEVbmhsghPs,https://api.spotify.com/v1/tracks/3yBqAQPT5YGuEVbmhsghPs,https://api.spotify.com/v1/audio-analysis/3yBqAQPT5YGuEVbmhsghPs,156600,3
2o9Gsb0lejeTmJ06F2R5hh,Let It Snow,Luis Fonsi,Feliz Christmas (Vol.1),2020-11-26,27,0.558,0.663,2,-6.499,1,0.0651,0.263,0.0,0.181,0.418,147.781,audio_features,spotify:track:2o9Gsb0lejeTmJ06F2R5hh,https://api.spotify.com/v1/tracks/2o9Gsb0lejeTmJ06F2R5hh,https://api.spotify.com/v1/audio-analysis/2o9Gsb0lejeTmJ06F2R5hh,191333,4
0lsfg3xlaWdXtRqVKMpq5z,Va a nevar (with the Patrick Williams Orchestra),"Laura Pausini, Patrick Williams Orchestra",Laura Xmas (Deluxe),2017-11-17,20,0.612,0.4,10,-7.541,0,0.0398,0.638,6.44e-05,0.127,0.441,143.947,audio_features,spotify:track:0lsfg3xlaWdXtRqVKMpq5z,https://api.spotify.com/v1/tracks/0lsfg3xlaWdXtRqVKMpq5z,https://api.spotify.com/v1/audio-analysis/0lsfg3xlaWdXtRqVKMpq5z,181147,4
6aqXCQOtMuKbpdE5OdIsK9,Cantares de Navidad,Oscar D'León,Asi Soy...,2004,25,0.709,0.879,2,-4.341,1,0.0518,0.278,0.0,0.773,0.805,122.224,audio_features,spotify:track:6aqXCQOtMuKbpdE5OdIsK9,https://api.spotify.com/v1/tracks/6aqXCQOtMuKbpdE5OdIsK9,https://api.spotify.com/v1/audio-analysis/6aqXCQOtMuKbpdE5OdIsK9,304520,4
0enMSlACfwj5R3U6cKjNeF,Have Yourself A Merry Little Christmas,Denzel Sachs,Have Yourself A Merry Little Christmas,2023-11-10,60,0.325,0.176,9,-18.895,1,0.0434,0.95,0.856,0.13,0.0649,71.979,audio_features,spotify:track:0enMSlACfwj5R3U6cKjNeF,https://api.spotify.com/v1/tracks/0enMSlACfwj5R3U6cKjNeF,https://api.spotify.com/v1/audio-analysis/0enMSlACfwj5R3U6cKjNeF,251054,4
3CwE9ExeHCA9ho6hy1lrNZ,Sleigh Ride,Roddy Doyle Trio,Christmas Jazz!,2021-10-23,61,0.641,0.203,0,-16.658,1,0.0336,0.923,0.121,0.134,0.381,121.843,audio_features,spotify:track:3CwE9ExeHCA9ho6hy1lrNZ,https://api.spotify.com/v1/tracks/3CwE9ExeHCA9ho6hy1lrNZ,https://api.spotify.com/v1/audio-analysis/3CwE9ExeHCA9ho6hy1lrNZ,202664,4
0GV5Du6sVdokEA5Xd1Cs8a,The Christmas Song,Barry Snyder Band,It's Christmas Jazz Time,2022-10-16,59,0.496,0.163,5,-13.713,0,0.0299,0.943,0.112,0.124,0.285,105.53,audio_features,spotify:track:0GV5Du6sVdokEA5Xd1Cs8a,https://api.spotify.com/v1/tracks/0GV5Du6sVdokEA5Xd1Cs8a,https://api.spotify.com/v1/audio-analysis/0GV5Du6sVdokEA5Xd1Cs8a,312808,4
5cT9UuSKWfCYbDCDQwS2aY,Silver Bells,Art Silver Trio,Home For Christmas,2019-10-21,60,0.56,0.181,10,-17.705,1,0.0294,0.934,0.878,0.118,0.214,83.011,audio_features,spotify:track:5cT9UuSKWfCYbDCDQwS2aY,https://api.spotify.com/v1/tracks/5cT9UuSKWfCYbDCDQwS2aY,https://api.spotify.com/v1/audio-analysis/5cT9UuSKWfCYbDCDQwS2aY,249120,3
6uVCqvznAx7pOYHTNlxulb,White Christmas,Lyla Lee Band,Winter Wonderland,2022-10-16,58,0.441,0.111,0,-21.766,1,0.0319,0.938,0.839,0.12,0.354,53.806,audio_features,spotify:track:6uVCqvznAx7pOYHTNlxulb,https://api.spotify.com/v1/tracks/6uVCqvznAx7pOYHTNlxulb,https://api.spotify.com/v1/audio-analysis/6uVCqvznAx7pOYHTNlxulb,153720,4
0DlIQlggPodHeRU0lH0m7g,It's the Most Wonderful Time of the Year,Gabriel Gonzalez,It's the Most Wonderful Time of the Year,2024-10-18,57,0.51,0.21,9,-16.878,1,0.0374,0.896,0.725,0.0987,0.526,129.112,audio_features,spotify:track:0DlIQlggPodHeRU0lH0m7g,https://api.spotify.com/v1/tracks/0DlIQlggPodHeRU0lH0m7g,https://api.spotify.com/v1/audio-analysis/0DlIQlggPodHeRU0lH0m7g,140529,3
6i78EhlNpCODok4KjHKLrf,Frosty The Snowman,Irvin Smith,Frosty The Snowman,2022-10-07,58,0.441,0.0268,0,-24.463,1,0.0478,0.995,0.96,0.096,0.123,79.746,audio_features,spotify:track:6i78EhlNpCODok4KjHKLrf,https://api.spotify.com/v1/tracks/6i78EhlNpCODok4KjHKLrf,https://api.spotify.com/v1/audio-analysis/6i78EhlNpCODok4KjHKLrf,122597,4
2QRzVMpP0v8RqmHctJ6yCH,Silent Night,Sydney Taylor Band,I Saw Mommy Kissing Santa Claus,2022-10-16,57,0.418,0.119,10,-18.34,1,0.0337,0.955,0.319,0.115,0.252,77.805,audio_features,spotify:track:2QRzVMpP0v8RqmHctJ6yCH,https://api.spotify.com/v1/tracks/2QRzVMpP0v8RqmHctJ6yCH,https://api.spotify.com/v1/audio-analysis/2QRzVMpP0v8RqmHctJ6yCH,174635,3
35OqFuNbclT3cFT92fYGTH,Christmas Time Is Here,Dennis Riley-Jones,Christmas Time Is Here,2023-10-22,58,0.5,0.0283,7,-25.051,0,0.0606,0.995,0.958,0.12,0.0385,56.62,audio_features,spotify:track:35OqFuNbclT3cFT92fYGTH,https://api.spotify.com/v1/tracks/35OqFuNbclT3cFT92fYGTH,https://api.spotify.com/v1/audio-analysis/35OqFuNbclT3cFT92fYGTH,166392,3
3Cs5m2rS0UnYx4UWppPLP8,Christmas Time,Dan Evans-Parker,Christmas Time,2020-10-29,58,0.742,0.14,7,-18.457,1,0.0348,0.749,0.000526,0.139,0.317,109.141,audio_features,spotify:track:3Cs5m2rS0UnYx4UWppPLP8,https://api.spotify.com/v1/tracks/3Cs5m2rS0UnYx4UWppPLP8,https://api.spotify.com/v1/audio-analysis/3Cs5m2rS0UnYx4UWppPLP8,122415,4
6rnbHty5DmSiKwpLqOaZqK,The Most Wonderful Day of The Year,Luke Marantz Trio,Silver Bells,2023-10-08,58,0.468,0.178,0,-17.623,1,0.0371,0.911,0.939,0.15,0.244,113.832,audio_features,spotify:track:6rnbHty5DmSiKwpLqOaZqK,https://api.spotify.com/v1/tracks/6rnbHty5DmSiKwpLqOaZqK,https://api.spotify.com/v1/audio-analysis/6rnbHty5DmSiKwpLqOaZqK,165686,3
6XKsktRYFT4GBdIpwEmL6h,Santa´s Way Back Home,Chris Memento,Santa´s Way Back Home,2024-11-01,54,0.443,0.141,5,-13.265,0,0.035,0.952,0.00223,0.107,0.332,165.418,audio_features,spotify:track:6XKsktRYFT4GBdIpwEmL6h,https://api.spotify.com/v1/tracks/6XKsktRYFT4GBdIpwEmL6h,https://api.spotify.com/v1/audio-analysis/6XKsktRYFT4GBdIpwEmL6h,210000,3
4pVxflK7JBEAzj4pEY8G8e,The First Noel,Flatland Park,The First Noel,2020-09-29,58,0.54,0.0753,0,-17.012,1,0.0398,0.941,0.0158,0.115,0.337,58.642,audio_features,spotify:track:4pVxflK7JBEAzj4pEY8G8e,https://api.spotify.com/v1/tracks/4pVxflK7JBEAzj4pEY8G8e,https://api.spotify.com/v1/audio-analysis/4pVxflK7JBEAzj4pEY8G8e,150694,3
4HkmCOAh5oqQ7KsihV2Yfs,Oh Christmas Tree,Holy Eve Trio,Blue Christmas EP,2019-10-23,56,0.546,0.103,7,-19.76,1,0.0401,0.954,0.809,0.115,0.183,62.847,audio_features,spotify:track:4HkmCOAh5oqQ7KsihV2Yfs,https://api.spotify.com/v1/tracks/4HkmCOAh5oqQ7KsihV2Yfs,https://api.spotify.com/v1/audio-analysis/4HkmCOAh5oqQ7KsihV2Yfs,143732,4
0a3Cu9BlAgC5rHaF0sWUuF,It's Beginning To Look A Lot Like Christmas,The Tonalité Trio,It's Beginning To Look A Lot Like Christmas,2024-11-08,53,0.277,0.202,7,-16.96,1,0.0328,0.941,0.418,0.105,0.156,177.213,audio_features,spotify:track:0a3Cu9BlAgC5rHaF0sWUuF,https://api.spotify.com/v1/tracks/0a3Cu9BlAgC5rHaF0sWUuF,https://api.spotify.com/v1/audio-analysis/0a3Cu9BlAgC5rHaF0sWUuF,150388,3
00zEutyWPkwIbwl50L1fop,Rudolph the Red Nosed Rain Deer,Ron de Lauren,Rudolph the Red Nosed Rain Deer,2023-10-06,56,0.346,0.0284,0,-26.678,1,0.0592,0.995,0.965,0.109,0.17,67.321,audio_features,spotify:track:00zEutyWPkwIbwl50L1fop,https://api.spotify.com/v1/tracks/00zEutyWPkwIbwl50L1fop,https://api.spotify.com/v1/audio-analysis/00zEutyWPkwIbwl50L1fop,145885,4
2s77QtuUY02DggvJbX4dtR,I'll Be Home For Christmas,Kyle Mendes Jazz Trio,I'll Be Home For Christmas,2022-10-16,56,0.341,0.0711,0,-20.655,1,0.0389,0.91,0.0606,0.126,0.252,51.303,audio_features,spotify:track:2s77QtuUY02DggvJbX4dtR,https://api.spotify.com/v1/tracks/2s77QtuUY02DggvJbX4dtR,https://api.spotify.com/v1/audio-analysis/2s77QtuUY02DggvJbX4dtR,176245,4
5J47ZMg53bfHMH1xChF7Go,Here Comes Santa Claus,Nordic Light Trio,Here Comes Santa Claus,2023-10-13,55,0.489,0.238,3,-18.651,1,0.0357,0.93,0.956,0.109,0.308,95.255,audio_features,spotify:track:5J47ZMg53bfHMH1xChF7Go,https://api.spotify.com/v1/tracks/5J47ZMg53bfHMH1xChF7Go,https://api.spotify.com/v1/audio-analysis/5J47ZMg53bfHMH1xChF7Go,140125,3
22fuRASO5iQ1XeXCba7U26,With White Snow,Hamilton Jones Trio,With White Snow,2024-11-01,53,0.466,0.162,2,-17.749,0,0.0348,0.969,0.783,0.248,0.539,111.679,audio_features,spotify:track:22fuRASO5iQ1XeXCba7U26,https://api.spotify.com/v1/tracks/22fuRASO5iQ1XeXCba7U26,https://api.spotify.com/v1/audio-analysis/22fuRASO5iQ1XeXCba7U26,169829,3
3qYP1z6cSQuTUosdMURZtw,The Night Before Christmas,Katy Healy,It's the Most Wonderful Time of the Year,2020-10-10,56,0.384,0.00642,0,-28.825,1,0.0518,0.995,0.951,0.161,0.156,68.972,audio_features,spotify:track:3qYP1z6cSQuTUosdMURZtw,https://api.spotify.com/v1/tracks/3qYP1z6cSQuTUosdMURZtw,https://api.spotify.com/v1/audio-analysis/3qYP1z6cSQuTUosdMURZtw,172885,4
2Zmibx9TsizyFYCJFWnJXc,Happy Holiday,Zander Jazz Trio,A Jazzy Christmas,2022-10-16,56,0.5,0.27,3,-13.792,1,0.0312,0.809,0.502,0.0976,0.264,107.874,audio_features,spotify:track:2Zmibx9TsizyFYCJFWnJXc,https://api.spotify.com/v1/tracks/2Zmibx9TsizyFYCJFWnJXc,https://api.spotify.com/v1/audio-analysis/2Zmibx9TsizyFYCJFWnJXc,307711,4
58zVXwV16mxnrtwi9WBng8,Suzy Snowflake,Ryder Quartet,Suzy Snowflake,2024-10-20,55,0.548,0.247,0,-17.629,1,0.031,0.943,0.939,0.104,0.431,109.241,audio_features,spotify:track:58zVXwV16mxnrtwi9WBng8,https://api.spotify.com/v1/tracks/58zVXwV16mxnrtwi9WBng8,https://api.spotify.com/v1/audio-analysis/58zVXwV16mxnrtwi9WBng8,190063,4
5V2xjX43Qg2wTdhX6xhIK1,What Are You Doing New Years Eve?,Carl Bagge Trio,What Are You Doing New Years Eve?,2023-10-20,55,0.407,0.188,3,-19.33,1,0.0401,0.95,0.489,0.102,0.134,123.05,audio_features,spotify:track:5V2xjX43Qg2wTdhX6xhIK1,https://api.spotify.com/v1/tracks/5V2xjX43Qg2wTdhX6xhIK1,https://api.spotify.com/v1/audio-analysis/5V2xjX43Qg2wTdhX6xhIK1,281500,4
0fQOIeqzT092q2p8wDDBYl,The Chipmunk Song,Sonny Magic Trio,Have Yourself a Merry Little Christmas,2021-10-23,56,0.583,0.173,0,-18.934,1,0.0322,0.958,0.885,0.113,0.247,115.007,audio_features,spotify:track:0fQOIeqzT092q2p8wDDBYl,https://api.spotify.com/v1/tracks/0fQOIeqzT092q2p8wDDBYl,https://api.spotify.com/v1/audio-analysis/0fQOIeqzT092q2p8wDDBYl,163131,3
7tmMuhg6bvWSyLdEBWlWTb,It Came Upon The Midnight Clear,Christian Glass,It Came Upon The Midnight Clear,2023-10-22,54,0.623,0.0409,8,-20.471,1,0.0577,0.996,0.962,0.109,0.456,131.278,audio_features,spotify:track:7tmMuhg6bvWSyLdEBWlWTb,https://api.spotify.com/v1/tracks/7tmMuhg6bvWSyLdEBWlWTb,https://api.spotify.com/v1/audio-analysis/7tmMuhg6bvWSyLdEBWlWTb,146251,4
1L0op2aXXuCnWsGT8ltTMW,"Still, Still, Still",Kyle Mendes Jazz Trio,I'll Be Home For Christmas,2022-10-16,55,0.582,0.13,2,-19.448,1,0.0395,0.942,0.442,0.085,0.385,99.919,audio_features,spotify:track:1L0op2aXXuCnWsGT8ltTMW,https://api.spotify.com/v1/tracks/1L0op2aXXuCnWsGT8ltTMW,https://api.spotify.com/v1/audio-analysis/1L0op2aXXuCnWsGT8ltTMW,141467,4
30gbCa8Zx6dioHEj9LwIaw,The Christmas Waltz,Milad Greenland,The Christmas Waltz,2023-09-22,54,0.547,0.038,0,-28.116,1,0.0533,0.992,0.957,0.108,0.117,105.033,audio_features,spotify:track:30gbCa8Zx6dioHEj9LwIaw,https://api.spotify.com/v1/tracks/30gbCa8Zx6dioHEj9LwIaw,https://api.spotify.com/v1/audio-analysis/30gbCa8Zx6dioHEj9LwIaw,100015,3
1hbNjodufeDq19cYgB9QZA,Silver Bells,Green and Redd Duo,Silver Bells,2024-10-27,51,0.509,0.111,0,-21.022,0,0.0391,0.972,0.938,0.106,0.318,113.784,audio_features,spotify:track:1hbNjodufeDq19cYgB9QZA,https://api.spotify.com/v1/tracks/1hbNjodufeDq19cYgB9QZA,https://api.spotify.com/v1/audio-analysis/1hbNjodufeDq19cYgB9QZA,161144,3
4CjsInvWGmHOxxVQ2sS9F4,Please come home for christmas,Jeff Laine & Co,Please come home for christmas,2023-10-13,56,0.52,0.178,7,-16.086,1,0.0787,0.914,0.868,0.104,0.181,183.883,audio_features,spotify:track:4CjsInvWGmHOxxVQ2sS9F4,https://api.spotify.com/v1/tracks/4CjsInvWGmHOxxVQ2sS9F4,https://api.spotify.com/v1/audio-analysis/4CjsInvWGmHOxxVQ2sS9F4,153893,3
